"method" "nvar" "nerrors" "errorloc" "weight" "degeneracy" "user" "system" "elapsed" "maxDurationExceeded" "memfail"
"mip" 25 4 "end" 4 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 25 4 "middle" 4 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 25 5 "begin" 5 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 25 5 "end" 5 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 25 5 "middle" 5 NA 0.0300000000000011 0.02 0.0499999999999972 FALSE FALSE
"mip" 25 6 "begin" 6 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 25 6 "end" 6 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 25 6 "middle" 6 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 25 7 "begin" 7 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 25 7 "end" 7 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 25 7 "middle" 7 NA 0.0500000000000043 0 0.0400000000000063 FALSE FALSE
"mip" 25 8 "begin" 8 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 25 8 "end" 8 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 25 8 "middle" 8 NA 0.0500000000000043 0 0.0400000000000063 FALSE FALSE
"mip" 25 9 "begin" 9 NA 0.0499999999999972 0 0.0400000000000063 FALSE FALSE
"mip" 25 9 "end" 9 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 25 9 "middle" 9 NA 0.0400000000000063 0 0.0499999999999972 FALSE FALSE
"mip" 25 10 "begin" 10 NA 0.0400000000000063 0 0.0400000000000063 FALSE FALSE
"mip" 25 10 "end" 10 NA 0.0399999999999991 0.01 0.0499999999999972 FALSE FALSE
"mip" 25 10 "middle" 10 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 26 1 "begin" 1 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 26 1 "end" 1 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 26 1 "middle" 1 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 26 2 "begin" 2 NA 0.0300000000000011 0.02 0.0399999999999991 FALSE FALSE
"mip" 26 2 "end" 2 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 26 2 "middle" 2 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 26 3 "begin" 3 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 26 3 "end" 3 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 26 3 "middle" 3 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 26 4 "begin" 4 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 26 4 "end" 4 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 26 4 "middle" 4 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 26 5 "begin" 5 NA 0.0400000000000063 0 0.0499999999999972 FALSE FALSE
"mip" 26 5 "end" 5 NA 0.029999999999994 0.02 0.0399999999999991 FALSE FALSE
"mip" 26 5 "middle" 5 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 26 6 "begin" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 26 6 "end" 6 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 26 6 "middle" 6 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 26 7 "begin" 7 NA 0.0700000000000003 0 0.0599999999999952 FALSE FALSE
"mip" 26 7 "end" 7 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 26 7 "middle" 7 NA 0.0300000000000011 0.01 0.0499999999999972 FALSE FALSE
"mip" 26 8 "begin" 8 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 26 8 "end" 8 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 26 8 "middle" 8 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 26 9 "begin" 9 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 26 9 "end" 9 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 26 9 "middle" 9 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 26 10 "begin" 10 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 26 10 "end" 10 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 26 10 "middle" 10 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 27 1 "begin" 1 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 27 1 "end" 1 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 27 1 "middle" 1 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 27 2 "begin" 2 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 27 2 "end" 2 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 27 2 "middle" 2 NA 0.0399999999999991 0 0.0400000000000063 FALSE FALSE
"mip" 27 3 "begin" 3 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 27 3 "end" 3 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 27 3 "middle" 3 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 27 4 "begin" 4 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 27 4 "end" 4 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 27 4 "middle" 4 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 27 5 "begin" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 27 5 "end" 5 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 27 5 "middle" 5 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 27 6 "begin" 6 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 27 6 "end" 6 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 27 6 "middle" 6 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 27 7 "begin" 7 NA 0.0300000000000011 0.0199999999999999 0.0499999999999972 FALSE FALSE
"mip" 27 7 "end" 7 NA 0.0499999999999972 0 0.0400000000000063 FALSE FALSE
"mip" 27 7 "middle" 7 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 27 8 "begin" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 27 8 "end" 8 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 27 8 "middle" 8 NA 0.0300000000000011 0.01 0.0500000000000043 FALSE FALSE
"mip" 27 9 "begin" 9 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 27 9 "end" 9 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 27 9 "middle" 9 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 27 10 "begin" 10 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 27 10 "end" 10 NA 0.0300000000000011 0.02 0.0399999999999991 FALSE FALSE
"mip" 27 10 "middle" 10 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 28 1 "begin" 1 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 28 1 "end" 1 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 28 1 "middle" 1 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 28 2 "begin" 2 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 28 2 "end" 2 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 28 2 "middle" 2 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 28 3 "begin" 3 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 28 3 "end" 3 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 28 3 "middle" 3 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 28 4 "begin" 4 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 28 4 "end" 4 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 28 4 "middle" 4 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 28 5 "begin" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 28 5 "end" 5 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 28 5 "middle" 5 NA 0.0400000000000063 0 0.0500000000000043 FALSE FALSE
"mip" 28 6 "begin" 6 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 28 6 "end" 6 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 28 6 "middle" 6 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 28 7 "begin" 7 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 28 7 "end" 7 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 28 7 "middle" 7 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 28 8 "begin" 8 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 28 8 "end" 8 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 28 8 "middle" 8 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 28 9 "begin" 9 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 28 9 "end" 9 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 28 9 "middle" 9 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 28 10 "begin" 10 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 28 10 "end" 10 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 28 10 "middle" 10 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 29 1 "begin" 1 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 29 1 "end" 1 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 29 1 "middle" 1 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 29 2 "begin" 2 NA 0.0499999999999972 0.01 0.0599999999999952 FALSE FALSE
"mip" 29 2 "end" 2 NA 0.0500000000000043 0 0.0400000000000063 FALSE FALSE
"mip" 29 2 "middle" 2 NA 0.0599999999999952 0 0.0699999999999932 FALSE FALSE
"mip" 29 3 "begin" 3 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 29 3 "end" 3 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 29 3 "middle" 3 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 29 4 "begin" 4 NA 0.0500000000000043 0 0.0400000000000063 FALSE FALSE
"mip" 29 4 "end" 4 NA 0.0599999999999952 0 0.0699999999999932 FALSE FALSE
"mip" 29 4 "middle" 4 NA 0.0300000000000011 0.02 0.0400000000000063 FALSE FALSE
"mip" 29 5 "begin" 5 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 29 5 "end" 5 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 29 5 "middle" 5 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 29 6 "begin" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 29 6 "end" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 29 6 "middle" 6 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 29 7 "begin" 7 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 29 7 "end" 7 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 29 7 "middle" 7 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 29 8 "begin" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 29 8 "end" 8 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 29 8 "middle" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 29 9 "begin" 9 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 29 9 "end" 9 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 29 9 "middle" 9 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 29 10 "begin" 10 NA 0.0700000000000003 0 0.0599999999999952 FALSE FALSE
"mip" 29 10 "end" 10 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 29 10 "middle" 10 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 30 1 "begin" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 30 1 "end" 1 NA 0.0400000000000063 0 0.0500000000000043 FALSE FALSE
"mip" 30 1 "middle" 1 NA 0.0699999999999932 0 0.0599999999999952 FALSE FALSE
"mip" 30 2 "begin" 2 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 30 2 "end" 2 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 30 2 "middle" 2 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 30 3 "begin" 3 NA 0.0499999999999972 0.02 0.0700000000000003 FALSE FALSE
"mip" 30 3 "end" 3 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 30 3 "middle" 3 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 30 4 "begin" 4 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 30 4 "end" 4 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 30 4 "middle" 4 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 30 5 "begin" 5 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 30 5 "end" 5 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 30 5 "middle" 5 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 30 6 "begin" 6 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 30 6 "end" 6 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 30 6 "middle" 6 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 30 7 "begin" 7 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 30 7 "end" 7 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 30 7 "middle" 7 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 30 8 "begin" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 30 8 "end" 8 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 30 8 "middle" 8 NA 0.029999999999994 0.02 0.0399999999999991 FALSE FALSE
"mip" 30 9 "begin" 9 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 30 9 "end" 9 NA 0.0500000000000043 0.01 0.0700000000000003 FALSE FALSE
"mip" 30 9 "middle" 9 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 30 10 "begin" 10 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 30 10 "end" 10 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 30 10 "middle" 10 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 1 "begin" 1 NA 0.0799999999999983 0 0.0800000000000054 FALSE FALSE
"mip" 31 1 "end" 1 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 31 1 "middle" 1 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 31 2 "begin" 2 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 31 2 "end" 2 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 31 2 "middle" 2 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 31 3 "begin" 3 NA 0.0500000000000043 0.02 0.0700000000000003 FALSE FALSE
"mip" 31 3 "end" 3 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 31 3 "middle" 3 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 4 "begin" 4 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 4 "end" 4 NA 0.0700000000000003 0 0.0599999999999952 FALSE FALSE
"mip" 31 4 "middle" 4 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 31 5 "begin" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 5 "end" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 5 "middle" 5 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 31 6 "begin" 6 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 31 6 "end" 6 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 31 6 "middle" 6 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 31 7 "begin" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 7 "end" 7 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 31 7 "middle" 7 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 31 8 "begin" 8 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 31 8 "end" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 8 "middle" 8 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 31 9 "begin" 9 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 31 9 "end" 9 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 31 9 "middle" 9 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 10 "begin" 10 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 31 10 "end" 10 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 10 "middle" 10 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 32 1 "begin" 1 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 32 1 "end" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 32 1 "middle" 1 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 32 2 "begin" 2 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 2 "end" 2 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 32 2 "middle" 2 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 32 3 "begin" 3 NA 0.0700000000000003 0 0.0599999999999952 FALSE FALSE
"mip" 32 3 "end" 3 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 32 3 "middle" 3 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 32 4 "begin" 4 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 4 "end" 4 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 32 4 "middle" 4 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 32 5 "begin" 5 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 32 5 "end" 5 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 32 5 "middle" 5 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 32 6 "begin" 6 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 32 6 "end" 6 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 32 6 "middle" 6 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 32 7 "begin" 7 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 32 7 "end" 7 NA 0.0499999999999972 0.01 0.0600000000000023 FALSE FALSE
"mip" 32 7 "middle" 7 NA 0.0500000000000043 0.02 0.0600000000000023 FALSE FALSE
"mip" 32 8 "begin" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 8 "end" 8 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 32 8 "middle" 8 NA 0.0799999999999983 0 0.0700000000000003 FALSE FALSE
"mip" 32 9 "begin" 9 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 32 9 "end" 9 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 9 "middle" 9 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 32 10 "begin" 10 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 10 "end" 10 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 32 10 "middle" 10 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 33 1 "begin" 1 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 33 1 "end" 1 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 33 1 "middle" 1 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 2 "begin" 2 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 33 2 "end" 2 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 2 "middle" 2 NA 0.0499999999999972 0.00999999999999979 0.0600000000000023 FALSE FALSE
"mip" 33 3 "begin" 3 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 33 3 "end" 3 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 3 "middle" 3 NA 0.0499999999999972 0.02 0.0599999999999952 FALSE FALSE
"mip" 33 4 "begin" 4 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 33 4 "end" 4 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 33 4 "middle" 4 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 5 "begin" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 5 "end" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 5 "middle" 5 NA 0.0699999999999932 0 0.0599999999999952 FALSE FALSE
"mip" 33 6 "begin" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 6 "end" 6 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 33 6 "middle" 6 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 33 7 "begin" 7 NA 0.0499999999999972 0.02 0.0599999999999952 FALSE FALSE
"mip" 33 7 "end" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 7 "middle" 7 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 33 8 "begin" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 8 "end" 8 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 33 8 "middle" 8 NA 0.0800000000000054 0 0.0700000000000003 FALSE FALSE
"mip" 33 9 "begin" 9 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 33 9 "end" 9 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 33 9 "middle" 9 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 33 10 "begin" 10 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 33 10 "end" 10 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 33 10 "middle" 10 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 34 1 "begin" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 34 1 "end" 1 NA 0.0399999999999991 0.01 0.0600000000000023 FALSE FALSE
"mip" 34 1 "middle" 1 NA 0.0499999999999972 0.02 0.0700000000000003 FALSE FALSE
"mip" 34 2 "begin" 2 NA 0.0700000000000003 0 0.0799999999999983 FALSE FALSE
"mip" 34 2 "end" 2 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 34 2 "middle" 2 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 34 3 "begin" 3 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 34 3 "end" 3 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 34 3 "middle" 3 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 34 4 "begin" 4 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 34 4 "end" 4 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 34 4 "middle" 4 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 34 5 "begin" 5 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 34 5 "end" 5 NA 0.0499999999999972 0.01 0.0600000000000023 FALSE FALSE
"mip" 34 5 "middle" 5 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 34 6 "begin" 6 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 34 6 "end" 6 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 34 6 "middle" 6 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 34 7 "begin" 7 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 34 7 "end" 7 NA 0.0799999999999983 0 0.0700000000000003 FALSE FALSE
"mip" 34 7 "middle" 7 NA 0.0600000000000023 0 0.0700000000000003 FALSE FALSE
"mip" 34 8 "begin" 8 NA 0.0800000000000054 0 0.0799999999999983 FALSE FALSE
"mip" 34 8 "end" 8 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 34 8 "middle" 8 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 34 9 "begin" 9 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 34 9 "end" 9 NA 0.0600000000000023 0 0.0599999999999952 FALSE FALSE
"mip" 34 9 "middle" 9 NA 0.0499999999999972 0.01 0.0700000000000003 FALSE FALSE
"mip" 34 10 "begin" 10 NA 0.0599999999999952 0 0.0599999999999952 FALSE FALSE
"mip" 34 10 "end" 10 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 34 10 "middle" 10 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 35 1 "begin" 1 NA 0.0499999999999972 0.02 0.0599999999999952 FALSE FALSE
